Atmosphere,Temperature,Microcrystalline cellulose,Xylan,Alkali lignin
-0.03257252553009351,0.00103981545457195,0.0,0.01716257395542374,-0.014444110622295978
-0.01609376516153485,0.001574298504964065,0.0,-0.029608511447838142,0.012287323357767584
-0.02489768718796122,-0.02265390213081061,0.0,-0.006383085890015885,-0.028306314324112316
0.003072056248325611,-0.024990590756986224,0.0,0.021990025336467055,-0.029007293831083393
-0.012386519678936031,0.018927779708363953,0.0,-0.025322808449602868,0.022131688186551878
0.03237507299581346,0.01603787183150286,0.0,0.03339961493756098,0.04779501970434822
0.0030392861563717124,-0.02958415880229995,0.0,-0.0008455717823421852,-0.031216309923460434
-0.03517892507635046,-0.08244672555554113,0.0,-0.004261212979215392,0.003380865804419795
-0.022581629106713196,-0.08868886421010533,0.0,0.005991942035763171,-0.005895862696360386
-0.010605720452402085,-0.11578420172332302,0.0,0.006148717329919529,-0.005550525750932333
-0.033009596177512264,-0.07429431165022084,0.0,-0.0028831078500325693,0.004024163335124537
-0.00694569120709333,-0.13692401237530188,0.0,0.006581744964813521,0.0125955631529561
-0.009908331737448976,-0.11550397210189553,0.0,-0.011813082122148495,-0.007839884922560767
0.017840346688342484,0.10546359837553224,0.0,-0.043491795871561385,0.0057857852082112875
0.015609464945293385,0.07239156854533639,0.0,-0.042157341627900975,-0.03848939706854267
0.00849990138197185,0.16021692433615595,0.0,0.02093468086934485,0.007807945152102463
0.022425179446986736,0.18871310354715717,0.0,0.02589308370212217,0.015432583909000713
0.03531921908616123,0.011313656853359113,0.0,-0.014564281792746173,0.00030015243049444254
0.04713041582192143,0.013479365287841173,0.0,0.00213736257170166,-0.005847402882380832
0.03392054146643574,0.03390660398267541,0.0,0.010993141928890322,0.005197847766442196
0.03333102345797719,0.01848069374391357,0.0,-0.01320068852074763,-0.0037359631255091765
0.008429272126847954,0.027129006349022128,0.0,0.009440397728982624,0.005983994806289576
0.038507749477476774,0.04178485987542025,0.0,0.008162669616998151,0.004305049936706613
0.014882418362449652,-0.017153144683740906,0.0,0.001492170036049335,0.009546172588796701
0.027791020761552078,-0.022832400048912464,0.0,0.019494373080408633,-0.002594331458163568
0.00016972769812486802,-0.05069484902505046,0.0,-0.003203105339608265,-0.011864792034483235
0.0101492195329256,-0.0045460717205214,0.0,0.002798011777616222,0.010950093105458114
-0.024336790472115434,-0.03135965379718111,0.0,0.0012502290078850449,0.009679915057990636
0.003973292496596201,-0.058985383048797434,0.0,-0.022202367567992272,-0.014852221059547031
0.0147525857106115,-0.0822188414812686,0.0,0.014219626078597369,0.01509158359596464
0.0058624283634206,-0.1131120126075867,0.0,0.013375717407241422,-0.0066396776865363626
-0.0072247881697372444,-0.13520519915852164,0.0,-0.008193442281229635,-0.009372583247405988
0.012955879668111417,-0.07433842644534411,0.0,0.014845015150637278,0.011768846185331085
-0.007944970805400046,-0.12860895413436368,0.0,-0.007619259472346327,0.0028722775533530686
-0.0035367143200646647,-0.13946758527123324,0.0,-0.02316455659857817,-0.009585781635309267
